TransactionDate,Year,Month,Day,Weekday
2023-09-08 07:46:00,2023,9,8,Friday
2023-12-09 03:06:00,2023,12,9,Saturday
2024-03-09 21:47:00,2024,3,9,Saturday
2023-07-16 12:10:00,2023,7,16,Sunday
2023-09-29 02:20:00,2023,9,29,Friday
2023-12-16 05:12:00,2023,12,16,Saturday
2023-06-30 14:11:00,2023,6,30,Friday
2024-03-23 17:19:00,2024,3,23,Saturday
2023-08-13 23:43:00,2023,8,13,Sunday
2024-01-11 15:05:00,2024,1,11,Thursday
2023-06-16 23:52:00,2023,6,16,Friday
2023-09-14 19:49:00,2023,9,14,Thursday
2023-10-22 23:59:00,2023,10,22,Sunday
2023-06-26 01:05:00,2023,6,26,Monday
2024-03-01 01:50:00,2024,3,1,Friday
2024-03-31 08:20:00,2024,3,31,Sunday
2023-12-22 22:21:00,2023,12,22,Friday
2024-01-05 12:33:00,2024,1,5,Friday
2023-10-10 20:30:00,2023,10,10,Tuesday
2024-02-24 06:23:00,2024,2,24,Saturday
2023-05-17 12:56:00,2023,5,17,Wednesday
2024-04-15 17:33:00,2024,4,15,Monday
2023-08-16 05:48:00,2023,8,16,Wednesday
2024-03-26 15:45:00,2024,3,26,Tuesday
2024-03-05 00:53:00,2024,3,5,Tuesday
2023-08-12 14:51:00,2023,8,12,Saturday
2024-01-27 13:24:00,2024,1,27,Saturday
2023-10-15 12:51:00,2023,10,15,Sunday
2024-01-29 20:00:00,2024,1,29,Monday
2023-07-30 06:51:00,2023,7,30,Sunday
2023-05-10 21:02:00,2023,5,10,Wednesday
2024-01-07 15:25:00,2024,1,7,Sunday
2023-10-02 09:55:00,2023,10,2,Monday
2023-05-17 22:08:00,2023,5,17,Wednesday
2023-11-09 14:00:00,2023,11,9,Thursday
2023-06-30 01:00:00,2023,6,30,Friday
2023-11-18 15:44:00,2023,11,18,Saturday
2023-12-31 09:18:00,2023,12,31,Sunday
2023-12-26 22:51:00,2023,12,26,Tuesday
2023-12-28 06:13:00,2023,12,28,Thursday
2024-02-09 15:28:00,2024,2,9,Friday
2024-03-02 13:59:00,2024,3,2,Saturday
2023-07-18 14:10:00,2023,7,18,Tuesday
2023-10-09 06:37:00,2023,10,9,Monday
2023-07-07 16:53:00,2023,7,7,Friday
2023-08-12 14:42:00,2023,8,12,Saturday
2024-01-27 13:53:00,2024,1,27,Saturday
2024-04-18 18:37:00,2024,4,18,Thursday
2023-11-25 16:54:00,2023,11,25,Saturday
2023-05-22 08:55:00,2023,5,22,Monday
2023-12-03 14:56:00,2023,12,3,Sunday
2023-07-16 10:27:00,2023,7,16,Sunday
2023-06-10 19:55:00,2023,6,10,Saturday
2023-05-28 18:07:00,2023,5,28,Sunday
2023-09-05 22:35:00,2023,9,5,Tuesday
2024-01-15 21:09:00,2024,1,15,Monday
2023-04-30 17:16:00,2023,4,30,Sunday
2024-01-19 01:53:00,2024,1,19,Friday
2023-11-28 15:07:00,2023,11,28,Tuesday
2024-04-27 15:46:00,2024,4,27,Saturday
2024-01-03 18:35:00,2024,1,3,Wednesday
2023-06-04 11:27:00,2023,6,4,Sunday
2024-01-16 14:49:00,2024,1,16,Tuesday
2024-01-12 22:14:00,2024,1,12,Friday
2023-07-31 19:59:00,2023,7,31,Monday
2024-01-26 16:34:00,2024,1,26,Friday
2023-07-12 10:14:00,2023,7,12,Wednesday
2024-01-22 09:24:00,2024,1,22,Monday
2023-08-29 05:34:00,2023,8,29,Tuesday
2024-01-04 20:59:00,2024,1,4,Thursday
2023-06-21 17:05:00,2023,6,21,Wednesday
2023-12-10 22:12:00,2023,12,10,Sunday
2024-01-19 07:22:00,2024,1,19,Friday
2023-12-16 15:14:00,2023,12,16,Saturday
2023-05-22 03:45:00,2023,5,22,Monday
2023-11-02 20:30:00,2023,11,2,Thursday
2023-10-17 15:07:00,2023,10,17,Tuesday
2023-06-20 15:28:00,2023,6,20,Tuesday
2023-05-16 23:40:00,2023,5,16,Tuesday
2023-09-19 00:40:00,2023,9,19,Tuesday
2023-11-14 23:44:00,2023,11,14,Tuesday
2023-07-30 16:59:00,2023,7,30,Sunday
2024-03-27 21:42:00,2024,3,27,Wednesday
2023-07-31 23:08:00,2023,7,31,Monday
2023-05-11 11:37:00,2023,5,11,Thursday
2024-03-29 23:10:00,2024,3,29,Friday
2023-11-17 05:32:00,2023,11,17,Friday
2023-07-24 20:47:00,2023,7,24,Monday
2023-09-26 21:29:00,2023,9,26,Tuesday
2023-08-21 03:35:00,2023,8,21,Monday
2024-02-05 14:40:00,2024,2,5,Monday
2023-08-03 19:39:00,2023,8,3,Thursday
2024-02-15 09:51:00,2024,2,15,Thursday
2024-01-10 08:24:00,2024,1,10,Wednesday
2023-06-30 12:44:00,2023,6,30,Friday
2023-05-30 15:50:00,2023,5,30,Tuesday
2024-03-04 19:39:00,2024,3,4,Monday
2024-04-03 10:56:00,2024,4,3,Wednesday
2023-08-11 19:44:00,2023,8,11,Friday
2023-10-20 19:56:00,2023,10,20,Friday
2023-12-18 01:27:00,2023,12,18,Monday
2023-11-25 01:37:00,2023,11,25,Saturday
2024-04-18 23:58:00,2024,4,18,Thursday
2023-06-27 02:21:00,2023,6,27,Tuesday
2024-03-17 05:39:00,2024,3,17,Sunday
2023-11-12 22:15:00,2023,11,12,Sunday
2023-10-27 17:01:00,2023,10,27,Friday
2023-11-26 00:03:00,2023,11,26,Sunday
2024-03-28 05:43:00,2024,3,28,Thursday
2024-03-31 00:05:00,2024,3,31,Sunday
2023-10-04 06:31:00,2023,10,4,Wednesday
2023-07-31 20:03:00,2023,7,31,Monday
2024-03-16 01:01:00,2024,3,16,Saturday
2024-02-29 00:40:00,2024,2,29,Thursday
2023-06-25 06:28:00,2023,6,25,Sunday
2023-10-04 20:59:00,2023,10,4,Wednesday
2024-01-12 04:37:00,2024,1,12,Friday
2023-12-10 21:12:00,2023,12,10,Sunday
2024-04-03 04:06:00,2024,4,3,Wednesday
2023-12-30 22:56:00,2023,12,30,Saturday
2024-01-09 22:57:00,2024,1,9,Tuesday
2023-09-08 04:48:00,2023,9,8,Friday
2024-04-14 04:00:00,2024,4,14,Sunday
2024-01-15 23:06:00,2024,1,15,Monday
2024-04-09 12:53:00,2024,4,9,Tuesday
2023-05-20 05:10:00,2023,5,20,Saturday
2024-02-21 05:55:00,2024,2,21,Wednesday
2024-04-08 13:24:00,2024,4,8,Monday
2024-04-27 09:29:00,2024,4,27,Saturday
2023-10-30 03:09:00,2023,10,30,Monday
2024-04-08 20:07:00,2024,4,8,Monday
2023-09-18 22:13:00,2023,9,18,Monday
2023-05-21 20:17:00,2023,5,21,Sunday
2023-11-05 12:01:00,2023,11,5,Sunday
2024-04-11 14:55:00,2024,4,11,Thursday
2023-06-08 20:05:00,2023,6,8,Thursday
2023-07-11 21:23:00,2023,7,11,Tuesday
2023-10-09 00:23:00,2023,10,9,Monday
2024-03-21 05:16:00,2024,3,21,Thursday
2023-10-16 22:07:00,2023,10,16,Monday
2023-05-10 16:22:00,2023,5,10,Wednesday
2024-02-04 03:17:00,2024,2,4,Sunday
2024-03-16 22:11:00,2024,3,16,Saturday
2023-08-21 08:46:00,2023,8,21,Monday
2023-08-23 00:48:00,2023,8,23,Wednesday
2024-01-22 19:02:00,2024,1,22,Monday
2023-08-16 16:17:00,2023,8,16,Wednesday
2023-08-24 22:51:00,2023,8,24,Thursday
2023-09-02 20:10:00,2023,9,2,Saturday
2024-02-02 20:50:00,2024,2,2,Friday
2023-06-17 18:28:00,2023,6,17,Saturday
2023-12-14 01:53:00,2023,12,14,Thursday
2023-05-27 22:24:00,2023,5,27,Saturday
2024-01-08 21:14:00,2024,1,8,Monday
2024-01-20 17:43:00,2024,1,20,Saturday
2024-02-03 16:01:00,2024,2,3,Saturday
2024-01-01 18:57:00,2024,1,1,Monday
2023-06-10 02:09:00,2023,6,10,Saturday
2024-03-22 12:58:00,2024,3,22,Friday
2023-09-19 21:35:00,2023,9,19,Tuesday
2023-10-16 22:08:00,2023,10,16,Monday
2023-06-12 06:47:00,2023,6,12,Monday
2023-06-13 10:00:00,2023,6,13,Tuesday
2024-02-12 15:22:00,2024,2,12,Monday
2024-02-20 01:47:00,2024,2,20,Tuesday
2023-08-02 13:36:00,2023,8,2,Wednesday
2023-07-16 21:49:00,2023,7,16,Sunday
2024-02-19 14:57:00,2024,2,19,Monday
2023-11-10 21:41:00,2023,11,10,Friday
2023-07-16 18:29:00,2023,7,16,Sunday
2023-07-06 07:33:00,2023,7,6,Thursday
2024-04-10 13:50:00,2024,4,10,Wednesday
2024-04-02 09:14:00,2024,4,2,Tuesday
2023-10-31 06:13:00,2023,10,31,Tuesday
2023-06-30 19:33:00,2023,6,30,Friday
2023-06-21 16:07:00,2023,6,21,Wednesday
2023-12-07 08:00:00,2023,12,7,Thursday
2023-11-02 13:34:00,2023,11,2,Thursday
2023-07-25 08:16:00,2023,7,25,Tuesday
2024-04-17 04:05:00,2024,4,17,Wednesday
2023-10-29 03:39:00,2023,10,29,Sunday
2023-07-25 17:43:00,2023,7,25,Tuesday
2023-07-24 04:12:00,2023,7,24,Monday
2023-10-25 13:09:00,2023,10,25,Wednesday
2024-03-28 00:52:00,2024,3,28,Thursday
2023-06-17 06:17:00,2023,6,17,Saturday
2024-04-22 15:13:00,2024,4,22,Monday
2023-09-06 20:45:00,2023,9,6,Wednesday
2023-10-20 20:48:00,2023,10,20,Friday
2023-11-26 20:43:00,2023,11,26,Sunday
2024-04-07 21:54:00,2024,4,7,Sunday
2023-10-05 13:48:00,2023,10,5,Thursday
2023-12-05 04:04:00,2023,12,5,Tuesday
2024-03-03 20:10:00,2024,3,3,Sunday
2023-12-04 04:27:00,2023,12,4,Monday
2023-05-27 00:38:00,2023,5,27,Saturday
2023-05-03 08:15:00,2023,5,3,Wednesday
2024-01-27 01:43:00,2024,1,27,Saturday
2023-07-12 10:21:00,2023,7,12,Wednesday
2023-12-10 14:34:00,2023,12,10,Sunday
2023-10-21 03:47:00,2023,10,21,Saturday
2023-08-10 12:35:00,2023,8,10,Thursday
2024-04-06 17:57:00,2024,4,6,Saturday
2023-11-04 23:54:00,2023,11,4,Saturday
2023-10-31 14:13:00,2023,10,31,Tuesday
2023-12-26 09:54:00,2023,12,26,Tuesday
2023-06-12 12:45:00,2023,6,12,Monday
2023-08-07 03:53:00,2023,8,7,Monday
2024-03-31 21:23:00,2024,3,31,Sunday
2023-11-08 01:45:00,2023,11,8,Wednesday
2024-02-10 12:36:00,2024,2,10,Saturday
2024-02-24 21:01:00,2024,2,24,Saturday
2023-12-13 12:16:00,2023,12,13,Wednesday
2024-03-09 07:27:00,2024,3,9,Saturday
2023-11-22 00:10:00,2023,11,22,Wednesday
2024-02-15 18:48:00,2024,2,15,Thursday
2024-03-13 14:36:00,2024,3,13,Wednesday
2024-01-31 09:26:00,2024,1,31,Wednesday
2023-06-11 05:25:00,2023,6,11,Sunday
2024-04-06 23:15:00,2024,4,6,Saturday
2023-09-14 01:52:00,2023,9,14,Thursday
2023-11-28 11:51:00,2023,11,28,Tuesday
2023-11-13 02:12:00,2023,11,13,Monday
2023-09-11 16:19:00,2023,9,11,Monday
2023-11-23 22:23:00,2023,11,23,Thursday
2023-12-24 14:17:00,2023,12,24,Sunday
2023-07-11 01:02:00,2023,7,11,Tuesday
2023-06-22 11:05:00,2023,6,22,Thursday
2024-01-22 03:04:00,2024,1,22,Monday
2023-05-02 13:51:00,2023,5,2,Tuesday
2023-10-26 20:57:00,2023,10,26,Thursday
2023-07-25 04:42:00,2023,7,25,Tuesday
2023-06-30 11:15:00,2023,6,30,Friday
2023-08-21 08:03:00,2023,8,21,Monday
2024-03-14 19:33:00,2024,3,14,Thursday
2024-01-24 01:16:00,2024,1,24,Wednesday
2023-07-02 03:42:00,2023,7,2,Sunday
2023-06-27 09:55:00,2023,6,27,Tuesday
2023-05-16 21:32:00,2023,5,16,Tuesday
2023-08-31 04:57:00,2023,8,31,Thursday
2024-01-16 09:48:00,2024,1,16,Tuesday
2024-03-21 03:23:00,2024,3,21,Thursday
2023-12-20 05:13:00,2023,12,20,Wednesday
2023-06-27 13:54:00,2023,6,27,Tuesday
2023-05-08 04:29:00,2023,5,8,Monday
2023-06-10 11:08:00,2023,6,10,Saturday
2023-08-14 23:56:00,2023,8,14,Monday
2023-08-16 06:55:00,2023,8,16,Wednesday
2024-01-20 12:49:00,2024,1,20,Saturday
2023-07-09 16:04:00,2023,7,9,Sunday
2023-09-04 09:22:00,2023,9,4,Monday
2024-01-06 21:38:00,2024,1,6,Saturday
2024-02-23 10:26:00,2024,2,23,Friday
2024-02-04 09:50:00,2024,2,4,Sunday
2023-10-23 21:46:00,2023,10,23,Monday
2024-04-05 14:57:00,2024,4,5,Friday
2024-03-15 04:38:00,2024,3,15,Friday
2023-05-30 15:37:00,2023,5,30,Tuesday
2024-03-19 01:25:00,2024,3,19,Tuesday
2024-04-19 01:44:00,2024,4,19,Friday
2023-07-17 01:29:00,2023,7,17,Monday
2023-05-12 01:11:00,2023,5,12,Friday
2024-04-26 03:49:00,2024,4,26,Friday
2023-09-12 04:34:00,2023,9,12,Tuesday
2024-01-25 06:59:00,2024,1,25,Thursday
2024-03-07 08:10:00,2024,3,7,Thursday
2023-11-25 10:56:00,2023,11,25,Saturday
2023-10-04 06:16:00,2023,10,4,Wednesday
2024-02-14 10:02:00,2024,2,14,Wednesday
2023-09-18 02:40:00,2023,9,18,Monday
2023-09-17 10:09:00,2023,9,17,Sunday
2024-04-01 13:15:00,2024,4,1,Monday
2024-04-14 13:27:00,2024,4,14,Sunday
2024-03-07 11:42:00,2024,3,7,Thursday
2024-01-11 19:36:00,2024,1,11,Thursday
2023-05-15 03:08:00,2023,5,15,Monday
2023-10-17 18:10:00,2023,10,17,Tuesday
2023-11-08 04:19:00,2023,11,8,Wednesday
2023-10-18 05:27:00,2023,10,18,Wednesday
2024-03-04 01:14:00,2024,3,4,Monday
2023-09-21 15:56:00,2023,9,21,Thursday
2023-11-09 15:40:00,2023,11,9,Thursday
2023-10-13 16:43:00,2023,10,13,Friday
2024-03-19 09:58:00,2024,3,19,Tuesday
2023-12-26 12:14:00,2023,12,26,Tuesday
2023-05-06 13:29:00,2023,5,6,Saturday
2023-11-14 15:55:00,2023,11,14,Tuesday
2023-10-26 20:20:00,2023,10,26,Thursday
2024-03-19 21:33:00,2024,3,19,Tuesday
2023-06-22 21:13:00,2023,6,22,Thursday
2024-02-01 12:00:00,2024,2,1,Thursday
2023-11-26 00:52:00,2023,11,26,Sunday
2024-02-02 16:25:00,2024,2,2,Friday
2023-05-08 18:51:00,2023,5,8,Monday
2023-06-05 22:27:00,2023,6,5,Monday
2024-02-01 05:25:00,2024,2,1,Thursday
2023-11-01 22:05:00,2023,11,1,Wednesday
2023-09-06 11:26:00,2023,9,6,Wednesday
2023-06-08 13:48:00,2023,6,8,Thursday
2023-05-09 11:25:00,2023,5,9,Tuesday
2023-11-17 05:49:00,2023,11,17,Friday
2023-08-29 07:26:00,2023,8,29,Tuesday
2023-10-12 18:04:00,2023,10,12,Thursday
2024-03-06 12:13:00,2024,3,6,Wednesday
2023-10-12 00:12:00,2023,10,12,Thursday
2023-05-07 09:26:00,2023,5,7,Sunday
2023-05-27 07:11:00,2023,5,27,Saturday
2023-11-13 19:58:00,2023,11,13,Monday
2023-10-16 14:15:00,2023,10,16,Monday
2023-09-23 16:45:00,2023,9,23,Saturday
2024-03-01 05:57:00,2024,3,1,Friday
2023-12-16 05:50:00,2023,12,16,Saturday
2024-03-07 23:39:00,2024,3,7,Thursday
2024-03-27 10:03:00,2024,3,27,Wednesday
2023-12-20 20:05:00,2023,12,20,Wednesday
2023-06-19 21:29:00,2023,6,19,Monday
2023-07-19 14:24:00,2023,7,19,Wednesday
2024-04-10 08:43:00,2024,4,10,Wednesday
2023-08-29 16:12:00,2023,8,29,Tuesday
2023-06-17 01:50:00,2023,6,17,Saturday
2023-12-16 12:52:00,2023,12,16,Saturday
2023-08-31 14:45:00,2023,8,31,Thursday
2023-05-17 04:47:00,2023,5,17,Wednesday
2023-11-24 00:46:00,2023,11,24,Friday
2023-10-26 14:24:00,2023,10,26,Thursday
2024-04-11 06:45:00,2024,4,11,Thursday
2023-08-22 14:30:00,2023,8,22,Tuesday
2023-09-07 16:41:00,2023,9,7,Thursday
2024-03-18 05:28:00,2024,3,18,Monday
2024-04-05 02:44:00,2024,4,5,Friday
2023-12-25 09:08:00,2023,12,25,Monday
2024-02-21 13:35:00,2024,2,21,Wednesday
2023-11-08 21:14:00,2023,11,8,Wednesday
2023-10-08 12:26:00,2023,10,8,Sunday
2024-04-26 04:28:00,2024,4,26,Friday
2023-12-09 08:37:00,2023,12,9,Saturday
2023-05-25 06:48:00,2023,5,25,Thursday
2023-11-28 20:10:00,2023,11,28,Tuesday
2023-10-28 02:03:00,2023,10,28,Saturday
2024-02-02 14:28:00,2024,2,2,Friday
2023-10-15 01:05:00,2023,10,15,Sunday
2023-08-20 02:51:00,2023,8,20,Sunday
2023-08-07 18:05:00,2023,8,7,Monday
2023-10-20 07:46:00,2023,10,20,Friday
2024-04-22 23:36:00,2024,4,22,Monday
2023-12-06 08:41:00,2023,12,6,Wednesday
2024-01-16 01:09:00,2024,1,16,Tuesday
2023-10-06 08:15:00,2023,10,6,Friday
2024-02-13 14:12:00,2024,2,13,Tuesday
2023-10-26 10:29:00,2023,10,26,Thursday
2024-04-18 09:16:00,2024,4,18,Thursday
2024-01-09 10:23:00,2024,1,9,Tuesday
2024-01-26 11:24:00,2024,1,26,Friday
2024-04-19 17:22:00,2024,4,19,Friday
2024-02-16 21:35:00,2024,2,16,Friday
2023-11-03 17:34:00,2023,11,3,Friday
2023-12-19 03:19:00,2023,12,19,Tuesday
2024-04-14 16:44:00,2024,4,14,Sunday
2024-04-28 12:16:00,2024,4,28,Sunday
2024-01-20 14:13:00,2024,1,20,Saturday
2023-10-18 05:04:00,2023,10,18,Wednesday
2024-01-08 23:17:00,2024,1,8,Monday
2024-01-09 14:19:00,2024,1,9,Tuesday
2023-09-25 04:40:00,2023,9,25,Monday
2024-01-16 08:07:00,2024,1,16,Tuesday
2024-01-10 12:54:00,2024,1,10,Wednesday
2024-01-01 09:47:00,2024,1,1,Monday
2024-01-19 03:33:00,2024,1,19,Friday
2023-12-07 18:04:00,2023,12,7,Thursday
2023-12-07 00:58:00,2023,12,7,Thursday
2023-06-18 00:03:00,2023,6,18,Sunday
2023-05-14 09:38:00,2023,5,14,Sunday
2023-09-26 21:04:00,2023,9,26,Tuesday
2023-12-23 21:16:00,2023,12,23,Saturday
2023-06-13 18:02:00,2023,6,13,Tuesday
2024-03-28 15:13:00,2024,3,28,Thursday
2024-03-16 12:18:00,2024,3,16,Saturday
2023-07-20 18:04:00,2023,7,20,Thursday
2023-09-12 15:39:00,2023,9,12,Tuesday
2023-06-29 15:30:00,2023,6,29,Thursday
2024-01-08 07:24:00,2024,1,8,Monday
2023-11-04 13:58:00,2023,11,4,Saturday
2023-11-03 21:19:00,2023,11,3,Friday
2023-10-15 11:10:00,2023,10,15,Sunday
2023-06-27 08:22:00,2023,6,27,Tuesday
2024-03-23 07:44:00,2024,3,23,Saturday
2024-04-20 07:06:00,2024,4,20,Saturday
2023-09-06 12:17:00,2023,9,6,Wednesday
2024-01-18 23:51:00,2024,1,18,Thursday
2024-02-17 04:57:00,2024,2,17,Saturday
2023-09-26 16:10:00,2023,9,26,Tuesday
2023-12-07 11:57:00,2023,12,7,Thursday
2023-11-12 18:04:00,2023,11,12,Sunday
2023-11-13 06:25:00,2023,11,13,Monday
2023-08-18 03:59:00,2023,8,18,Friday
2024-03-03 13:26:00,2024,3,3,Sunday
2023-10-06 22:00:00,2023,10,6,Friday
2023-10-16 09:45:00,2023,10,16,Monday
2023-11-16 02:12:00,2023,11,16,Thursday
2023-09-17 14:31:00,2023,9,17,Sunday
2024-02-23 17:12:00,2024,2,23,Friday
2023-12-11 15:28:00,2023,12,11,Monday
2024-03-30 02:48:00,2024,3,30,Saturday
2023-10-27 06:21:00,2023,10,27,Friday
2023-12-09 21:14:00,2023,12,9,Saturday
2024-02-02 18:14:00,2024,2,2,Friday
2023-06-04 03:02:00,2023,6,4,Sunday
2024-02-21 06:08:00,2024,2,21,Wednesday
2023-10-21 08:59:00,2023,10,21,Saturday
2023-04-30 23:54:00,2023,4,30,Sunday
2023-11-29 10:12:00,2023,11,29,Wednesday
2023-11-16 20:09:00,2023,11,16,Thursday
2023-12-25 19:33:00,2023,12,25,Monday
2023-07-14 01:45:00,2023,7,14,Friday
2023-07-05 03:28:00,2023,7,5,Wednesday
2023-08-14 22:51:00,2023,8,14,Monday
2023-05-29 04:32:00,2023,5,29,Monday
2023-11-21 01:15:00,2023,11,21,Tuesday
2023-06-16 11:32:00,2023,6,16,Friday
2023-06-10 18:17:00,2023,6,10,Saturday
2023-09-14 00:36:00,2023,9,14,Thursday
2023-08-06 23:27:00,2023,8,6,Sunday
2023-12-12 10:34:00,2023,12,12,Tuesday
2023-09-12 20:13:00,2023,9,12,Tuesday
2024-03-18 08:53:00,2024,3,18,Monday
2023-08-14 15:44:00,2023,8,14,Monday
2024-01-18 23:06:00,2024,1,18,Thursday
2024-04-12 05:39:00,2024,4,12,Friday
2024-01-14 15:32:00,2024,1,14,Sunday
2023-06-29 16:10:00,2023,6,29,Thursday
2023-10-25 15:46:00,2023,10,25,Wednesday
2024-04-20 01:50:00,2024,4,20,Saturday
2024-03-05 20:10:00,2024,3,5,Tuesday
2023-08-02 09:49:00,2023,8,2,Wednesday
2023-12-25 10:37:00,2023,12,25,Monday
2023-12-23 22:10:00,2023,12,23,Saturday
2023-08-18 10:38:00,2023,8,18,Friday
2023-07-02 17:04:00,2023,7,2,Sunday
2023-12-17 01:33:00,2023,12,17,Sunday
2023-11-01 00:41:00,2023,11,1,Wednesday
2023-08-09 01:02:00,2023,8,9,Wednesday
2024-03-09 19:00:00,2024,3,9,Saturday
2023-06-25 23:53:00,2023,6,25,Sunday
2024-01-18 06:13:00,2024,1,18,Thursday
2024-01-24 01:48:00,2024,1,24,Wednesday
2024-01-04 06:35:00,2024,1,4,Thursday
2024-04-19 00:23:00,2024,4,19,Friday
2024-03-01 07:09:00,2024,3,1,Friday
2023-12-04 23:58:00,2023,12,4,Monday
2024-02-15 23:29:00,2024,2,15,Thursday
2023-12-02 16:55:00,2023,12,2,Saturday
2023-09-22 20:42:00,2023,9,22,Friday
2023-12-05 21:01:00,2023,12,5,Tuesday
2024-01-24 19:38:00,2024,1,24,Wednesday
2023-12-03 23:26:00,2023,12,3,Sunday
2023-07-24 12:23:00,2023,7,24,Monday
2023-10-13 09:38:00,2023,10,13,Friday
2023-05-08 18:15:00,2023,5,8,Monday
2023-07-27 16:48:00,2023,7,27,Thursday
2024-03-11 00:37:00,2024,3,11,Monday
2024-01-08 12:40:00,2024,1,8,Monday
2024-03-01 14:53:00,2024,3,1,Friday
2023-11-19 16:45:00,2023,11,19,Sunday
2023-07-25 01:17:00,2023,7,25,Tuesday
2024-02-17 13:54:00,2024,2,17,Saturday
2024-04-04 12:05:00,2024,4,4,Thursday
2024-04-11 12:19:00,2024,4,11,Thursday
2023-05-15 10:13:00,2023,5,15,Monday
2023-07-12 07:08:00,2023,7,12,Wednesday
2023-12-21 09:08:00,2023,12,21,Thursday
2024-02-17 10:04:00,2024,2,17,Saturday
2024-01-08 04:16:00,2024,1,8,Monday
2023-11-17 00:00:00,2023,11,17,Friday
2024-01-20 09:16:00,2024,1,20,Saturday
2023-08-01 00:59:00,2023,8,1,Tuesday
2024-04-26 04:25:00,2024,4,26,Friday
2023-10-16 08:07:00,2023,10,16,Monday
2024-02-27 16:28:00,2024,2,27,Tuesday
2023-11-03 17:23:00,2023,11,3,Friday
2023-06-25 09:02:00,2023,6,25,Sunday
2023-05-31 12:24:00,2023,5,31,Wednesday
2023-08-11 01:38:00,2023,8,11,Friday
2023-06-01 05:31:00,2023,6,1,Thursday
2023-12-06 13:24:00,2023,12,6,Wednesday
2023-08-14 05:39:00,2023,8,14,Monday
2023-05-20 11:09:00,2023,5,20,Saturday
2023-04-30 11:59:00,2023,4,30,Sunday
2024-04-11 01:27:00,2024,4,11,Thursday
2024-03-05 16:50:00,2024,3,5,Tuesday
2023-08-25 00:20:00,2023,8,25,Friday
2023-07-29 01:44:00,2023,7,29,Saturday
2023-08-23 13:05:00,2023,8,23,Wednesday
2023-11-29 06:40:00,2023,11,29,Wednesday
2023-11-29 01:42:00,2023,11,29,Wednesday
2024-03-02 20:45:00,2024,3,2,Saturday
2024-04-26 02:24:00,2024,4,26,Friday
2023-08-04 07:08:00,2023,8,4,Friday
2024-04-14 13:11:00,2024,4,14,Sunday
2024-03-13 07:29:00,2024,3,13,Wednesday
2024-03-08 12:01:00,2024,3,8,Friday
2023-09-08 20:30:00,2023,9,8,Friday
2024-04-01 04:10:00,2024,4,1,Monday
2023-12-22 22:37:00,2023,12,22,Friday
2023-07-27 09:19:00,2023,7,27,Thursday
2023-06-25 07:48:00,2023,6,25,Sunday
2024-02-20 02:42:00,2024,2,20,Tuesday
2023-08-06 04:11:00,2023,8,6,Sunday
2023-09-03 07:11:00,2023,9,3,Sunday
2024-04-28 02:17:00,2024,4,28,Sunday
2023-11-15 18:00:00,2023,11,15,Wednesday
2023-11-05 22:16:00,2023,11,5,Sunday
2023-11-01 20:03:00,2023,11,1,Wednesday
2023-08-30 17:34:00,2023,8,30,Wednesday
2023-09-25 18:32:00,2023,9,25,Monday
2024-02-02 22:47:00,2024,2,2,Friday
2024-02-16 11:43:00,2024,2,16,Friday
2023-12-17 12:02:00,2023,12,17,Sunday
2024-03-12 15:51:00,2024,3,12,Tuesday
2024-02-21 02:11:00,2024,2,21,Wednesday
2023-07-23 22:49:00,2023,7,23,Sunday
2023-05-25 02:48:00,2023,5,25,Thursday
2024-01-16 17:08:00,2024,1,16,Tuesday
2024-03-14 11:11:00,2024,3,14,Thursday
2023-06-11 20:53:00,2023,6,11,Sunday
2023-11-11 16:02:00,2023,11,11,Saturday
2023-12-15 23:58:00,2023,12,15,Friday
2023-11-13 06:41:00,2023,11,13,Monday
2023-10-04 03:39:00,2023,10,4,Wednesday
2023-05-06 12:07:00,2023,5,6,Saturday
2023-11-30 17:06:00,2023,11,30,Thursday
2024-02-18 05:55:00,2024,2,18,Sunday
2024-02-07 11:17:00,2024,2,7,Wednesday
2023-07-20 15:10:00,2023,7,20,Thursday
2023-08-02 17:51:00,2023,8,2,Wednesday
2024-02-12 07:20:00,2024,2,12,Monday
2024-03-17 07:11:00,2024,3,17,Sunday
2024-02-10 03:40:00,2024,2,10,Saturday
2024-03-19 17:28:00,2024,3,19,Tuesday
2023-05-15 10:34:00,2023,5,15,Monday
2024-01-12 02:16:00,2024,1,12,Friday
2023-09-14 13:45:00,2023,9,14,Thursday
2023-07-01 00:52:00,2023,7,1,Saturday
2023-05-13 23:53:00,2023,5,13,Saturday
2024-02-07 16:34:00,2024,2,7,Wednesday
2024-03-21 02:55:00,2024,3,21,Thursday
2023-12-27 19:26:00,2023,12,27,Wednesday
2024-03-15 02:07:00,2024,3,15,Friday
2024-04-21 13:02:00,2024,4,21,Sunday
2024-02-06 15:15:00,2024,2,6,Tuesday
2024-01-03 05:00:00,2024,1,3,Wednesday
2023-08-10 09:52:00,2023,8,10,Thursday
2023-12-28 06:17:00,2023,12,28,Thursday
2023-05-03 12:45:00,2023,5,3,Wednesday
2024-02-11 11:53:00,2024,2,11,Sunday
2023-12-29 04:12:00,2023,12,29,Friday
2024-03-11 23:25:00,2024,3,11,Monday
2023-06-26 13:30:00,2023,6,26,Monday
2023-12-10 04:51:00,2023,12,10,Sunday
2023-07-22 02:58:00,2023,7,22,Saturday
